CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11091;50;AW00011091;NULL;Dalton;NULL;Perez;0;04-04-1957;M;NULL;M;dalton37@adventure-works.com;90000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;1;1;6083 San Jose;NULL;559-555-0115;02-08-2007;5-10 Miles
11092;22;AW00011092;NULL;Cheryl;A;Diaz;0;06-05-1967;M;NULL;F;cheryl4@adventure-works.com;90000;2;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;7297 Kaywood Drive;NULL;1 (11) 500 555-0192;09-10-2005;1-2 Miles
11093;19;AW00011093;NULL;Aimee;A;He;0;10-09-1967;M;NULL;F;aimee13@adventure-works.com;100000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;1833 Olympic Drive;NULL;1 (11) 500 555-0161;08-10-2005;0-1 Miles
11094;33;AW00011094;NULL;Cedric;W;Ma;0;01-04-1962;S;NULL;M;cedric15@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3407 Oak Brook Place;NULL;1 (11) 500 555-0115;09-10-2007;0-1 Miles
11095;13;AW00011095;NULL;Chad;NULL;Kumar;0;01-09-1962;S;NULL;M;chad9@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;1681 Lighthouse Way;NULL;1 (11) 500 555-0151;02-10-2005;5-10 Miles
11096;12;AW00011096;NULL;Andrés;NULL;Anand;0;10-08-1962;M;NULL;M;andrés18@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;5423 Los Gatos Ct.;NULL;1 (11) 500 555-0184;12-10-2005;5-10 Miles
11097;40;AW00011097;NULL;Edwin;R;Nara;0;27-10-1961;M;NULL;M;edwin39@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;719 William Way;NULL;1 (11) 500 555-0112;05-10-2005;5-10 Miles
11098;14;AW00011098;NULL;Mallory;S;Rubio;0;01-05-1961;S;NULL;F;mallory7@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;6452 Harris Circle;NULL;1 (11) 500 555-0157;15-08-2007;0-1 Miles
11099;13;AW00011099;NULL;Adam;NULL;Ross;0;08-03-1961;M;NULL;M;adam2@adventure-works.com;60000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;4378 Westminster Place;NULL;1 (11) 500 555-0186;08-10-2005;0-1 Miles
11100;28;AW00011100;NULL;Latasha;L;Navarro;0;15-09-1960;S;NULL;F;latasha10@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6954 Ranch Road;NULL;1 (11) 500 555-0123;17-10-2005;5-10 Miles
11101;33;AW00011101;NULL;Abby;L;Sai;0;08-05-1965;S;NULL;F;abby4@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;7074 N. Spoonwood Court;NULL;1 (11) 500 555-0174;30-10-2005;0-1 Miles
11102;18;AW00011102;NULL;Julia;L;Nelson;0;21-04-1965;S;NULL;F;julia7@adventure-works.com;80000;5;5;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;4;2196 Coat Ct.;NULL;1 (11) 500 555-0124;17-01-2008;1-2 Miles
11103;3;AW00011103;NULL;Cassie;NULL;Chande;0;17-10-1964;S;NULL;F;cassie13@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;9448 San Marino Ct.;NULL;1 (11) 500 555-0166;16-10-2005;5-10 Miles
11104;23;AW00011104;NULL;Edgar;A;Sara;0;11-03-1964;M;NULL;M;edgar11@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;6127 Lilly Lane;NULL;1 (11) 500 555-0125;04-11-2005;0-1 Miles
11105;8;AW00011105;NULL;Candace;NULL;Fernandez;0;28-12-1964;S;NULL;F;candace15@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;5029 Blue Ridge;NULL;1 (11) 500 555-0162;14-11-2005;5-10 Miles
11106;40;AW00011106;NULL;Jessie;NULL;Liu;0;11-09-1964;S;NULL;M;jessie9@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;3063 Blue Jay Drive;NULL;1 (11) 500 555-0163;18-11-2005;5-10 Miles
11107;17;AW00011107;NULL;Bianca;NULL;Lin;0;09-09-1959;M;NULL;F;bianca7@adventure-works.com;90000;1;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;7530 Eola;NULL;1 (11) 500 555-0121;01-11-2005;5-10 Miles
11108;13;AW00011108;NULL;Kari;C;Alvarez;0;14-07-1963;S;NULL;F;kari25@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;2;9178 Thornhill Place;NULL;1 (11) 500 555-0169;03-11-2005;0-1 Miles
11109;38;AW00011109;NULL;Ruben;D;Kapoor;0;05-11-1963;S;NULL;M;ruben1@adventure-works.com;70000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;2;1984 Glendale Circle;NULL;1 (11) 500 555-0132;10-11-2005;0-1 Miles
11110;3;AW00011110;NULL;Curtis;NULL;Yang;0;06-06-1962;M;NULL;M;curtis5@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;4052 Mt. Wilson Way;NULL;1 (11) 500 555-0127;01-11-2005;5-10 Miles
11111;34;AW00011111;NULL;Meredith;T;Gutierrez;0;23-02-1962;M;NULL;F;meredith34@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;7610 Northridge Ct.;NULL;1 (11) 500 555-0179;20-11-2005;0-1 Miles
11112;25;AW00011112;NULL;Crystal;C;Wang;0;09-09-1962;M;NULL;F;crystal3@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;2773 Kirkwood Dr;NULL;1 (11) 500 555-0134;25-11-2005;0-1 Miles
11113;30;AW00011113;NULL;Micheal;A;Blanco;0;21-02-1962;M;NULL;M;micheal11@adventure-works.com;70000;5;4;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;596 Marfargoa Drive;NULL;1 (11) 500 555-0131;05-08-2007;5-10 Miles
11114;14;AW00011114;NULL;Leslie;C;Moreno;0;28-05-1962;S;NULL;F;leslie7@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;7941 Cristobal;NULL;1 (11) 500 555-0115;19-09-2007;5-10 Miles
11115;17;AW00011115;NULL;Alvin;D;Cai;0;12-02-1962;M;NULL;M;alvin20@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;7759 Azalea Avenue;NULL;1 (11) 500 555-0191;14-08-2007;0-1 Miles
11116;18;AW00011116;NULL;Clinton;E;Carlson;0;07-10-1962;M;NULL;M;clinton14@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;2;7943 Cunha Ct.;NULL;1 (11) 500 555-0184;16-09-2007;5-10 Miles
11117;8;AW00011117;NULL;April;NULL;Deng;0;21-02-1961;M;NULL;F;april1@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;485 Ash Lane;NULL;1 (11) 500 555-0182;06-11-2005;10+ Miles
11118;6;AW00011118;NULL;Alvin;M;Zeng;0;03-07-1957;S;NULL;M;alvin21@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3853 Wildcat Circle;Unit 13c12;1 (11) 500 555-0174;11-01-2008;0-1 Miles
11119;13;AW00011119;NULL;Evan;V;James;0;10-04-1935;S;NULL;M;evan8@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;4157 Sierra Ridge;NULL;1 (11) 500 555-0187;07-08-2007;0-1 Miles
11120;18;AW00011120;NULL;Beth;H;Jiménez;0;09-08-1936;S;NULL;F;beth8@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;7401 Las Palmas;NULL;1 (11) 500 555-0164;14-11-2005;5-10 Miles
11121;10;AW00011121;NULL;Orlando;NULL;Suarez;0;18-11-1960;M;NULL;M;orlando19@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;7743 Hames Dr;NULL;1 (11) 500 555-0198;26-12-2007;10+ Miles
11122;12;AW00011122;NULL;Byron;NULL;Vazquez;0;02-04-1960;M;NULL;M;byron9@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;3187 Hackamore Lane;NULL;1 (11) 500 555-0136;25-08-2007;5-10 Miles
11123;39;AW00011123;NULL;Philip;A;Alvarez;0;20-06-1960;M;NULL;M;philip4@adventure-works.com;70000;5;4;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;3;2775 Mt. Olivet Pl.;NULL;1 (11) 500 555-0191;19-10-2007;10+ Miles
11124;40;AW00011124;NULL;Ross;F;Jordan;0;27-07-1957;S;NULL;M;ross1@adventure-works.com;80000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6973 Dublin Court;NULL;1 (11) 500 555-0126;05-11-2005;5-10 Miles
11125;37;AW00011125;NULL;Dana;J;Navarro;0;08-04-1956;S;NULL;F;dana2@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;8481 Zartop Street;NULL;1 (11) 500 555-0172;04-08-2007;5-10 Miles
11126;11;AW00011126;NULL;Shaun;NULL;Carson;0;07-04-1949;M;NULL;M;shaun16@adventure-works.com;10000;2;1;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;57 Wolf Way;NULL;1 (11) 500 555-0155;28-11-2005;0-1 Miles
11127;361;AW00011127;NULL;Jan;NULL;Edwards;0;21-10-1975;M;NULL;F;jan11@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;9409 The Alameda;NULL;111-555-0118;12-10-2007;5-10 Miles
11128;635;AW00011128;NULL;Samantha;NULL;Long;0;05-12-1975;M;NULL;F;samantha35@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;1606 Alderwood Lane;NULL;175-555-0139;21-12-2007;5-10 Miles
11129;638;AW00011129;NULL;Julia;M;Wright;0;05-08-1975;S;NULL;F;julia17@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;1;7397 Central Blvd.;NULL;456-555-0174;06-02-2006;5-10 Miles
11130;543;AW00011130;NULL;Caroline;L;Russell;0;06-01-1980;M;NULL;F;caroline21@adventure-works.com;30000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;3884 Bates Court;NULL;424-555-0137;11-06-2008;5-10 Miles
11131;50;AW00011131;NULL;Amanda;NULL;Rivera;0;12-03-1980;M;NULL;F;amanda7@adventure-works.com;30000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;9573 Royal Oak Rd.;NULL;918-555-0126;20-04-2008;0-1 Miles
11132;51;AW00011132;NULL;Melissa;E;Richardson;0;26-10-1980;S;NULL;F;melissa31@adventure-works.com;30000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6832 Fruitwood Dr;NULL;928-555-0118;11-10-2007;5-10 Miles
11133;542;AW00011133;NULL;Angela;NULL;Griffin;0;08-09-1980;S;NULL;F;angela23@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;3828 Baltic Sea Ct;NULL;598-555-0174;02-07-2008;0-1 Miles
11134;30;AW00011134;NULL;Larry;D;Townsend;0;26-02-1946;S;NULL;M;larry14@adventure-works.com;10000;5;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;7034 Carson;NULL;1 (11) 500 555-0130;03-11-2005;5-10 Miles
11135;302;AW00011135;NULL;Marcus;L;Harris;0;03-11-1979;S;NULL;M;marcus14@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;9068 Quiet Place Drive;NULL;442-555-0119;20-10-2007;5-10 Miles
11136;53;AW00011136;NULL;Brianna;D;Morgan;0;26-10-1978;S;NULL;F;brianna30@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;9005 Eagle Ct.;NULL;954-555-0117;07-07-2007;0-1 Miles
11137;641;AW00011137;NULL;Jasmine;A;Taylor;0;20-07-1978;M;NULL;F;jasmine7@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;2457 Matterhorn Court;NULL;557-555-0146;01-02-2008;5-10 Miles
11138;325;AW00011138;NULL;Lauren;NULL;Davis;0;15-09-1978;M;NULL;F;lauren23@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;8105 Pembrook Court;NULL;832-555-0121;22-03-2008;0-1 Miles
11139;28;AW00011139;NULL;Tanya;NULL;Moreno;0;09-11-1938;S;NULL;F;tanya2@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;6155 Wilbur Drive;NULL;1 (11) 500 555-0185;17-03-2008;5-10 Miles
11140;301;AW00011140;NULL;Javier;L;Alvarez;0;11-02-1977;S;NULL;M;javier1@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Clerical;Administrativo;Employé;0;2;8935 Etcheverry Dr.;NULL;763-555-0134;20-09-2007;5-10 Miles
11141;314;AW00011141;NULL;Nicole;NULL;Ramirez;0;21-06-1977;M;NULL;F;nicole42@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1101 C Street;NULL;152-555-0162;17-11-2007;0-1 Miles
11142;51;AW00011142;NULL;Eduardo;NULL;Patterson;0;14-08-1977;S;NULL;M;eduardo55@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6255 Macalvey Dr.;NULL;190-555-0184;17-08-2007;0-1 Miles
11143;334;AW00011143;NULL;Jonathan;M;Henderson;0;04-02-1977;M;NULL;M;jonathan4@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;165 East Lane Road;NULL;149-555-0113;17-12-2007;5-10 Miles
11144;607;AW00011144;NULL;Edward;NULL;Hernandez;0;09-09-1979;S;NULL;M;edward48@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;7607 Pine Hollow Road;NULL;178-555-0196;29-07-2007;0-1 Miles
11145;536;AW00011145;NULL;Jasmine;L;Coleman;0;08-12-1979;S;NULL;F;jasmine46@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;1961 Oak Grove Road;NULL;857-555-0115;29-07-2007;0-1 Miles
11146;8;AW00011146;NULL;Karla;L;Goel;0;26-08-1939;S;NULL;F;karla20@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;3272 Corrie Lane;NULL;1 (11) 500 555-0137;09-08-2007;5-10 Miles
11147;40;AW00011147;NULL;Ernest;L;Wu;0;05-02-1939;M;NULL;M;ernest6@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;1;1832 RiverRock Dr;NULL;1 (11) 500 555-0139;13-11-2005;0-1 Miles
11148;22;AW00011148;NULL;Ross;NULL;Vazquez;0;16-08-1941;M;NULL;M;ross32@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;1201 Paso Del Rio Way;NULL;1 (11) 500 555-0163;08-09-2007;5-10 Miles
11149;25;AW00011149;NULL;Theodore;NULL;Gill;0;20-04-1941;M;NULL;M;theodore14@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;9120 Pinewood Court;NULL;1 (11) 500 555-0194;06-12-2007;0-1 Miles
11150;39;AW00011150;NULL;Russell;M;Shen;0;15-03-1941;S;NULL;M;russell6@adventure-works.com;40000;2;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;4755 Easley Drive;NULL;1 (11) 500 555-0191;28-09-2007;5-10 Miles
11151;18;AW00011151;NULL;Melinda;G;Gill;0;25-02-1942;S;NULL;F;melinda9@adventure-works.com;60000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;1;805 Rainier Dr.;NULL;1 (11) 500 555-0117;15-11-2005;0-1 Miles
11152;633;AW00011152;NULL;James;J;Williams;0;10-01-1976;S;NULL;M;james77@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6827 Seagull Court;NULL;355-555-0153;13-07-2007;5-10 Miles
11153;635;AW00011153;NULL;Angela;R;James;0;23-06-1976;M;NULL;F;angela34@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;8877 Weatherly Drive;NULL;847-555-0111;30-09-2007;5-10 Miles
11154;553;AW00011154;NULL;Megan;G;Walker;0;21-08-1976;S;NULL;F;megan25@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6898 Holiday Hills;NULL;918-555-0186;14-07-2007;5-10 Miles
11155;301;AW00011155;NULL;Hunter;J;Robinson;0;26-01-1976;S;NULL;M;hunter50@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;8356 Mori Court;NULL;891-555-0125;10-07-2007;1-2 Miles
11156;334;AW00011156;NULL;Maria;NULL;Roberts;0;07-02-1976;S;NULL;F;maria47@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;9452 Mariposa Ct.;NULL;158-555-0199;12-07-2007;1-2 Miles
11157;642;AW00011157;NULL;Hannah;E;Long;0;11-06-1975;M;NULL;F;hannah32@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;1832 Preston Ct.;NULL;974-555-0177;25-01-2008;5-10 Miles
11158;361;AW00011158;NULL;Jason;K;Wright;0;08-10-1975;S;NULL;M;jason46@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6771 Bundros Court;NULL;694-555-0176;23-07-2007;5-10 Miles
11159;385;AW00011159;NULL;Brianna;A;Hughes;0;17-09-1975;S;NULL;F;brianna57@adventure-works.com;40000;0;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;6793 Bonifacio St.;NULL;319-555-0183;11-03-2008;1-2 Miles
11160;311;AW00011160;NULL;Maurice;M;Tang;0;08-01-1974;S;NULL;M;maurice4@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;2886 Chaparral Court;Space # 45;947-555-0172;25-08-2007;5-10 Miles
11161;311;AW00011161;NULL;Emily;NULL;Wood;0;22-04-1974;S;NULL;F;emily27@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;1562 Black Walnut;NULL;184-555-0114;03-12-2007;1-2 Miles
11162;331;AW00011162;NULL;Chase;NULL;Cox;0;05-03-1974;S;NULL;M;chase10@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;P.O. Box 8070;NULL;764-555-0116;22-08-2007;5-10 Miles
11163;372;AW00011163;NULL;Gabriel;NULL;Wang;0;20-12-1974;M;NULL;M;gabriel21@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;8002 Crane Court;NULL;617-555-0150;02-11-2007;5-10 Miles
11164;374;AW00011164;NULL;Devin;NULL;Brooks;0;05-05-1974;S;NULL;M;devin63@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;4231 Highland Dr.;NULL;502-555-0138;29-10-2007;1-2 Miles
11165;348;AW00011165;NULL;Jocelyn;NULL;Alexander;0;18-07-1973;M;NULL;F;jocelyn18@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;1;3376 Bank Way;NULL;354-555-0134;26-11-2007;1-2 Miles
11166;631;AW00011166;NULL;Ashley;NULL;Martinez;0;24-04-1972;S;NULL;F;ashley18@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;2;6993 Whyte Park Ave.;NULL;131-555-0194;16-04-2008;0-1 Miles
11167;618;AW00011167;NULL;Jasmine;J;Barnes;0;01-08-1972;S;NULL;F;jasmine43@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;0;1;9183 Via Del Sol;NULL;178-555-0156;11-07-2007;0-1 Miles
11168;348;AW00011168;NULL;David;NULL;Rodriguez;0;15-05-1968;S;NULL;M;david83@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;0;1;38 Shangri-la Rd.;NULL;730-555-0128;19-07-2007;0-1 Miles
11169;312;AW00011169;NULL;Bryce;NULL;Richardson;0;22-06-1968;M;NULL;M;bryce8@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;1841 Blackwood Drive;NULL;178-555-0176;27-11-2007;0-1 Miles
11170;612;AW00011170;NULL;Carol;T;Howard;0;05-02-1968;M;NULL;F;carol5@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;6281 Edward Ave;NULL;845-555-0127;27-02-2008;0-1 Miles
11171;385;AW00011171;NULL;Jonathan;E;Hill;0;09-10-1967;S;NULL;M;jonathan43@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;3731 Chinquapin Ct;NULL;134-555-0196;20-02-2006;1-2 Miles
11172;626;AW00011172;NULL;Gabrielle;J;Adams;0;21-11-1967;M;NULL;F;gabrielle58@adventure-works.com;100000;1;0;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;2;5621 Arcadia Pl.;NULL;403-555-0152;04-11-2007;1-2 Miles
11173;552;AW00011173;NULL;Sarah;F;Thomas;0;01-09-1967;S;NULL;F;sarah13@adventure-works.com;110000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;0;4;5636 Mt. Whitney Dr.;NULL;868-555-0188;03-09-2007;0-1 Miles
